tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada,distrito
Homicidio,2024,Febrero,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,55-59 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Femenino,18-24 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,15-17 ,Arma Blanca,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,60-64 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,35-39 ,Objeto Contundente,
Homicidio,2024,Febrero,Panama Oeste,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,0-4 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Febrero,Panama Oeste,Masculino,Sin Determinar,Arma Blanca,
Homicidio,2024,Febrero,Veraguas,Femenino,25-29 ,Arma Blanca,
Homicidio,2024,Marzo,Bocas Del Toro,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Comarca Ngäbe-Bugle,Masculino,70-74 ,Arma Blanca,
Homicidio,2024,Marzo,Chiriqui­,Femenino,40-44 ,Arma Blanca,
Homicidio,2024,Marzo,Herrera,Masculino,30-34 ,Arma Blanca,
Homicidio,2024,Marzo,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Femenino,25-29 ,Asfixia mecanica,
Homicidio,2024,Marzo,Panama,Masculino,25-29 ,Arma Blanca,
Homicidio,2024,Marzo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,40-44 ,Objeto Contundente,
Homicidio,2024,Marzo,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,55-59 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Marzo,Veraguas,Masculino,65-69 ,Sin Determinar,
Homicidio,2024,Marzo,Panama Oeste,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama Oeste,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama Oeste,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama Oeste,Masculino,55-59 ,Arma Blanca,
Homicidio,2024,Marzo,Panama Oeste,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama Oeste,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama Oeste,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama Oeste,Masculino,55-59 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama (San Miguelito),Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Masculino,55-59 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Femenino,18-24 ,Arma Blanca,
Homicidio,2024,Marzo,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Marzo,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Marzo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Abril,Cocle,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,55-59 ,Arma Blanca,
Homicidio,2024,Abril,Panama,Femenino,18-24 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,70-74 ,Arma Blanca,
Homicidio,2024,Abril,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Abril,Veraguas,Femenino,35-39 ,Arma Blanca,
Homicidio,2024,Abril,Cocle,Femenino,18-24 ,Sin Determinar,
Homicidio,2024,Abril,Herrera,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Abril,Herrera,Masculino,05-09 ,Arma de Fuego ,
Homicidio,2024,Abril,Los Santos,Masculino,25-29 ,Arma Blanca,
Homicidio,2024,Abril,Chiriqui­,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama Oeste,Masculino,55-59 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama Oeste,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama (San Miguelito),Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama (San Miguelito),Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama (San Miguelito),Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Abril,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Abril,Colon,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Abril,Colon,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Abril,Colon,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Abril,Colon,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Abril,Colon,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Abril,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Los Santos,Masculino,18-24 ,Objeto Contundente,
Homicidio,2024,Mayo,Colon,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,25-29 ,Sin Determinar,
Homicidio,2024,Mayo,Colon,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,15-17 ,Arma blanca,
Homicidio,2024,Mayo,Colon,Femenino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Colon,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Chiriqui­,Masculino,80 y mÃÂ¡s ,Sin Determinar,
Homicidio,2024,Mayo,Chiriqui­,Masculino,35-39 ,Arma Blanca,
Homicidio,2024,Mayo,Chiriqui­,Masculino,25-29 ,Sin Determinar,
Homicidio,2024,Mayo,Panama Oeste,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama Oeste,Masculino,25-29 ,Objeto Contundente,
Homicidio,2024,Mayo,Panama Oeste,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama Oeste,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama Oeste,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Femenino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Femenino,35-39 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Femenino,45-49 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Mayo,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,mayo,Veraguas,Masculino,55-59 ,Arma Blanca,
Homicidio,2024,mayo,Veraguas,Masculino,65-69 ,Sin Determinar,
Homicidio,2024,Junio,Cocle,Masculino,40-44 ,Arma Blanca,
Homicidio,2024,Junio,Veraguas,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Chiriqui­,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Chiriqui­,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Junio,Chiriqui­,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Junio,Darien,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Junio,Cocle,Masculino,30-34 ,Sin Determinar,
Homicidio,2024,Junio,Panama Oeste,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama Oeste,Masculino,25-29 ,arma blanca,
Homicidio,2024,Junio,Panama Oeste,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Los Santos,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Junio,Los Santos,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Los Santos,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,25-29 ,Objeto Contundente,
Homicidio,2024,Junio,Panama,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,25-29 ,Objeto Contundente,
Homicidio,2024,Junio,Panama,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,60-64 ,Objeto Contundente,
Homicidio,2024,Junio,Panama,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,30-34 ,Arma blanca,
Homicidio,2024,Junio,Panama,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Femenino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,60-64 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,30-34 ,Objeto Contundente,
Homicidio,2024,Junio,Colon,Masculino,0-4 ,Sin Determinar,
Homicidio,2024,Junio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,60-64 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Junio,Colon,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Junio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Chiriqui­,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Comarca Ngäbe-Bugle,Femenino,0-4 ,Sin Determinar,
Homicidio,2024,Julio,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama (San Miguelito),Femenino,45-49 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama (San Miguelito),Femenino,25-29 ,Calcinado,
Homicidio,2024,Julio,Panama (San Miguelito),Masculino,40-44 ,arma blanca,
Homicidio,2024,Julio,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama (San Miguelito),Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama (San Miguelito),Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Darien,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Bocas Del Toro,Femenino,30-34 ,Objeto Contundente,
Homicidio,2024,Julio,Veraguas,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Veraguas,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama Oeste,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama Oeste,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama Oeste,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama Oeste,Femenino,60-64 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama Oeste,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama Oeste,Masculino,30-34 ,Asfixia mecanica,
Homicidio,2024,Julio,Panama Oeste,Masculino,30-34 ,Arma Blanca,
Homicidio,2024,Julio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Femenino,45-49 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,40-44 ,Objeto Contundente,
Homicidio,2024,Julio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,70-74 ,Objeto Contundente,
Homicidio,2024,Julio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,18-24 ,Arma Blanca,
Homicidio,2024,Julio,Panama,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,25-29 ,Arma blanca,
Homicidio,2024,Julio,Panama,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,45-49 ,Arma de Fuego ,
Homicidio,2024,Julio,Panama,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Femenino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,50-54 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Julio,Colon,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Julio,Darien,Masculino,Sin determinar,Sin Determinar,
Homicidio,2024,Julio,Comarca Ngäbe-Bugle,Masculino,Sin Determinar,Golpes,
Homicidio,2024,Agosto,Cocle,Femenino,0-4 ,Asfixia mecanica,
Homicidio,2024,Agosto,Cocle,Masculino,18-24 ,Asfixia mecanica,
Homicidio,2024,Agosto,Darien,Masculino,45-49 ,Arma Blanca,
Homicidio,2024,Agosto,Darien,Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Agosto,Chiriqui­,Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Agosto,Chiriqui­,Masculino,25-29 ,Arma Blanca,
Homicidio,2024,Agosto,Chiriqui­,Masculino,75-79 ,Arma Blanca,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,15-17 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,50-54 ,arma blanca,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,55-59 ,Asfixia mecanica,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,18-24 ,Arma Blanca,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,35-39 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,40-44 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,25-29 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,30-34 ,Arma de Fuego ,
Homicidio,2024,Agosto,Panama (San Miguelito),Masculino,18-24 ,Arma de Fuego ,
Homicidio,2024,Agosto,Veraguas,Femenino,45-49 ,Arma Blanca,
Homicidio,2024,Agosto,Bocas Del Toro,Femenino,25-29 ,Asfixia mecanica,
